 DATE ,MAXATTR, MAXFOWARD, MAXBACKWARD, GAP, MINSUPPORT, MAXNODES, EFGS, NODES, NUMATTR, ATTRBERN, EDGEBERN, NODES/EFG, P1, P2, P3, EDGE WEIGHT, P1, P2, P3, NODE WEIGHT, P1, P2, P3, ATTR WEIGHT, P1, P2, P3, TIME, NUMEDGES, TOTALSUBGRAPHS, HOTSUBGRAPHS, 0-EDGE, 1-EDGE, 2-EDGE, 3-EDGE, 4-EDGE, 5-EDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/06/2015 01:28:06,100,100,100,0,0.921340724,100,100,979,100,0.5,0.5,E,1,0,0,U,10,10,0,U,10,10,0,G,1,10,10,1594,11191,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2015 11:29:20,3,1,10,5,0.932833687,11,1,73,10,0.390773801,0.966738177,G,1.786588785,64,2,G,4.060429704,35,37,G,2.116186745,61,74,U,2,77,0,208,1845,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2015 11:29:20,3,1,10,5,0.932833687,11,1,73,10,0.3907738,0.966738177,G,1.786588785,64,2,G,4.060429704,35,37,G,2.116186744,61,74,U,2,77,0,208,1845,0,0,,,,,,,73,0.932833687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2015 11:29:30,2,10,9,5,0.949303433,43,10,66,31,0.896361111,0.808887852,E,7.041272517,0,0,U,81,91,0,U,20,88,0,G,1.320699022,2,65,276,304,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2015 11:29:30,2,10,9,5,0.949303433,43,10,66,31,0.896361111,0.808887852,E,7.041272517,0,0,U,81,91,0,U,20,88,0,G,1.320699022,2,65,276,304,0,0,,,,,,,6.6,0.949303433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2015 02:31:58,544,75,36,17,0.980020229,84,82,9221,37,0.520788,0.130096469,U,71,74,0,E,3.281279274,0,0,E,8.322667017,0,0,E,1.169668813,0,0,25057,493625,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2015 02:31:58,544,75,36,17,0.980020229,84,82,9221,37,0.520788,0.130096469,U,71,74,0,E,3.281279274,0,0,E,8.322667017,0,0,E,1.169668813,0,0,25057,493625,0,0,,,,,,,112.4512195,0.980020229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/06/2015 02:33:45,100,100,100,0,0.9884999,100,100,1000,100,0.5,0.5,E,1,0,0,U,10,10,0,E,1,0,0,U,10,10,0,1904,11863,0,0,,,,,,,,24/06/2015 04:08:43,100,100,100,0,0.431496784,100,100,816,100,0.5,0.5,g,1,10,20,g,1,10,10,E,1,0,0,E,1,0,0,471,6320,0,0
24/06/2015 09:53:59,215,1,62,18,1,18,61,3014,54,0.581180246,0.103877124,U,65,69,0,U,10,44,0,G,0.144271938,9,40,E,9.498325145,0,0,5684,72830,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/06/2015 10:00:06,830,13,45,2,1,14,76,9886,68,0.741555875,0.691873885,G,3.151135252,73,48,E,3.502352751,0,0,E,1.976889555,0,0,U,59,82,0,124968,435212,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/06/2015 10:00:33,401,23,27,16,1,40,21,1754,17,0.264688132,0.310130887,U,51,65,0,G,0.724520413,3,46,E,7.358645811,0,0,G,3.665613543,92,35,2067,61997,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/06/2015 11:11:49,270,68,34,18,1,60,24,1179,39,0.279807076,0.157267134,G,1.832605569,64,58,G,1.483080098,21,78,U,76,78,0,E,1.460797691,0,0,2455,34702,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/06/2015 11:35:18,173,39,77,2,1,33,18,3846,20,0.913855315,0.120976972,U,48,82,0,U,71,72,0,U,37,38,0,G,4.174029286,36,17,227381,392706,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 10:47:19,100,100,100,0,0.578217394,100,100,1000,100,0.5,0.5,U,10,10,0,U,10,10,0,U,10,10,0,U,10,10,0,1399,4953,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 10:47:25,100,100,100,0,0.312064837,100,100,1000,100,0.5,0.5,E,1,0,0,G,1,10,10,U,10,10,0,E,1,0,0,1807,11743,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 11:14:09,100,100,100,0,0.949420745,100,100,1000,100,0.5,0.5,E,1,0,0,U,10,10,0,U,10,10,0,E,1,0,0,6,100,0.417851163,1766,11924,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 11:25:44,100,100,100,0,0.277674601,100,7,10,10,0.5,0.5,G,1,10,10,U,10,10,0,G,1,10,10,E,1,0,0,2,5,0.007331838,19139,12,823027,4195,192,3238,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 11:53:59,100,100,100,0,0.21853325,100,2,10,10,0.5,0.5,G,1,10,10,G,1,10,10,U,10,10,0,G,1,10,10,2,10,0.356205892,1120069,26,24782108,5702,24,73,370,2333,2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 11:54:03,100,100,100,0,0.26388318,100,10,10,10,0.5,0.5,E,1,0,0,G,1,10,10,E,1,0,0,U,10,10,0,1,1,0.422367134,82,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 11:57:49,100,100,100,0,0.18624021,100,9,10,10,0.5,0.5,E,1,0,0,E,1,0,0,G,1,10,10,G,1,10,10,2,3,0.169151921,221903,3,6961565,8819,821,1775,6223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 11:57:57,100,100,100,0,0.099767678,100,7,10,10,0.5,0.5,E,1,0,0,G,1,10,10,G,1,10,10,U,10,10,0,1,8,0.330227971,4635,11,122251,1047,80,460,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 01:07:39,100,100,100,0,0.256459544,100,2,10,10,0.5,0.5,U,10,10,0,U,10,10,0,U,10,10,0,E,1,0,0,2,1,0.358612247,395,24,933,89,25,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 01:25:32,100,100,100,0,0.293145165,100,9,10,10,0.5,0.5,U,10,10,0,E,1,0,0,E,1,0,0,U,10,10,0,2,4,0.272220031,114,5,42,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 01:57:35,100,100,100,0,0.077678005,100,6,10,10,0.5,0.5,U,10,10,0,E,1,0,0,E,1,0,0,E,1,0,0,2,5,0.224379413,4719,16,119367,1245,106,609,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 01:57:38,100,100,100,0,0.263586944,100,10,10,10,0.5,0.5,U,10,10,0,E,1,0,0,U,10,10,0,U,10,10,0,2,3,0.210275445,78,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 02:02:10,100,100,100,0,0.25444345,100,2,10,10,0.5,0.5,G,1,10,10,E,1,0,0,E,1,0,0,E,1,0,0,1,6,0.429020473,162,31,78,12,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 02:02:31,100,100,100,0,0.234916459,100,7,10,10,0.5,0.5,E,1,0,0,E,1,0,0,E,1,0,0,E,1,0,0,2,4,0.102903473,211,13,180,22,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 02:03:25,100,100,100,0,0.240687565,100,10,10,10,0.5,0.5,U,10,10,0,U,10,10,0,U,10,10,0,E,1,0,0,1,2,0.26710327,81,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 02:13:48,100,100,100,0,0.088610528,100,10,10,10,0.5,0.5,E,1,0,0,G,1,10,10,G,1,10,10,G,1,10,10,1,5,0.133496236,81,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 02:20:56,100,100,100,0,0.401494627,100,706,3490,10,0.5,0.5,U,10,10,0,U,10,10,0,E,1,0,0,U,10,10,0,2,1,0.182908582,1400,10163,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 02:21:02,100,100,100,0,0.433784267,100,720,2982,10,0.5,0.5,G,1,10,10,G,1,10,10,E,1,0,0,G,1,10,10,2,7,0.02597791,1480,13511,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 02:51:23,100,100,100,0,0.488309845,100,740,9498,10,0.5,0.5,E,1,0,0,U,10,10,0,U,10,10,0,U,10,10,0,1,2,0.374446099,3340,255333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:20:04,5,10,10,0,0,5,1,16,5,0.5,0.5,g,1,10,20,g,1,10,10,E,1,0,0,E,1,0,0,10,30,0.5,59137,59,2236382,15258,22,199,1048,6070,7919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:24:09,5,10,10,0,0,5,1,13,5,0.5,0.5,g,1,10,20,g,1,10,10,E,1,0,0,E,1,0,0,10,30,0.5,40685,37,2117923,11457,20,229,1110,5031,5067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:25:21,5,10,10,0,0,5,1,11,5,0.5,0.5,g,1,10,20,g,1,10,10,E,1,0,0,E,1,0,0,10,30,0.5,43333,41,2632721,12499,21,243,1100,5332,5803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:55:20,100,100,100,0,0.058457581,100,823,823,10,0.5,0.5,G,1,10,10,E,1, -, -,G,1,10,10,G,1,10,10,1,7,0.117883934,533,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:55:24,100,100,100,0,0.051229091,100,333,333,10,0.5,0.5,G,1,10,10,E,1, -, -,U,10,10, -,U,10,10, -,2,9,0.407679382,279,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:55:28,100,100,100,0,0.049571257,100,370,370,10,0.5,0.5,G,1,10,10,U,10,10, -,E,1, -, -,U,10,10, -,2,9,0.06979416,357,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:55:32,100,100,100,0,0.032503718,100,975,975,10,0.5,0.5,G,1,10,10,E,1, -, -,E,1, -, -,U,10,10, -,1,1,0.436640335,633,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:55:36,100,100,100,0,0.062437604,100,758,758,10,0.5,0.5,E,1, -, -,G,1,10,10,U,10,10, -,U,10,10, -,2,7,0.329716963,450,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:55:40,100,100,100,0,0.046010997,100,303,303,10,0.5,0.5,G,1,10,10,U,10,10, -,E,1, -, -,E,1, -, -,1,1,0.036782143,330,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:55:44,100,100,100,0,0.096508007,100,912,912,10,0.5,0.5,E,1, -, -,U,10,10, -,E,1, -, -,E,1, -, -,1,1,0.47731038,619,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:55:48,100,100,100,0,0.050545304,100,276,276,10,0.5,0.5,U,10,10, -,E,1, -, -,U,10,10, -,E,1, -, -,2,1,0.460964956,252,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:55:52,100,100,100,0,0.034464093,100,269,269,10,0.5,0.5,G,1,10,10,U,10,10, -,E,1, -, -,G,1,10,10,1,8,0.352605773,295,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:55:55,100,100,100,0,0.057346156,100,119,119,10,0.5,0.5,G,1,10,10,G,1,10,10,U,10,10, -,G,1,10,10,1,7,0.240008244,166,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:56:45,100,100,100,0,0,100,667,667,10,0.5,0.5,U,10,10, -,G,1,10,10,U,10,10, -,U,10,10, -,1,10,0.466884864,557,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:56:50,100,100,100,0,0,100,590,590,10,0.5,0.5,E,1, -, -,U,10,10, -,E,1, -, -,U,10,10, -,2,4,0.163074367,652,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:56:53,100,100,100,0,0,100,237,237,10,0.5,0.5,U,10,10, -,G,1,10,10,G,1,10,10,E,1, -, -,2,10,0.081278766,261,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:56:57,100,100,100,0,0,100,464,464,10,0.5,0.5,U,10,10, -,E,1, -, -,G,1,10,10,G,1,10,10,1,1,0.211656552,404,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:57:02,100,100,100,0,0,100,944,944,10,0.5,0.5,U,10,10, -,G,1,10,10,G,1,10,10,E,1, -, -,2,2,0.040514975,598,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:57:06,100,100,100,0,0,100,140,140,10,0.5,0.5,G,1,10,10,E,1, -, -,E,1, -, -,G,1,10,10,2,6,0.257278381,205,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:57:10,100,100,100,0,0,100,667,667,10,0.5,0.5,U,10,10, -,G,1,10,10,E,1, -, -,E,1, -, -,2,7,0.114829068,500,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:57:14,100,100,100,0,0,100,630,630,10,0.5,0.5,U,10,10, -,U,10,10, -,G,1,10,10,U,10,10, -,2,3,0.102381299,485,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:57:18,100,100,100,0,0,100,435,435,10,0.5,0.5,E,1, -, -,E,1, -, -,U,10,10, -,U,10,10, -,2,4,0.004439669,327,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 03:57:22,100,100,100,0,0,100,787,787,10,0.5,0.5,G,1,10,10,U,10,10, -,E,1, -, -,U,10,10, -,1,9,0.481080401,549,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
