--------MACHINE INFORMATION--------

Processor: Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz
Java.vm.version: 25.45-b02
Java.runtime.version: 1.8.0_45-b14
Java.class.version: 52.0
Sun.management.compiler: HotSpot 64-Bit Tiered Compilers
Java.vm.specification.version: 1.8
OS Name: Mac OS X
OS Version: 10.10.5
OS Arch: x86_64
Available Processors: 8

--------TEST RESULTS--------
 DATE ,MAXATTR, MAXFOWARD, MAXBACKWARD, GAP, MINSUPPORT, MAXNODES, EFGS, NODES, NUMATTR, ATTRBERN, EDGEBERN, NODES/EFG, P1, P2, P3, EDGE WEIGHT, P1, P2, P3, NODE WEIGHT, P1, P2, P3, ATTR WEIGHT, P1, P2, P3, PATNODE/EFG, P1, P2, P3, PATEFG, PATNODE, PATPROB, TIME(ms), NUMEDGES, TOTALSUBGRAPHS, HOTSUBGRAPHS, 0-EDGE, 1-EDGE, 2-EDGE, 3-EDGE, 4-EDGE, 5-EDGE
31/08/2015 02:33:45,5,5,5,0,0.12,10,10,10000,10,0.33,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,6098,21125,0,35,10,25
31/08/2015 02:33:49,5,5,5,0,0.12,10,10,10000,10,0.34,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:33:58,5,5,5,0,0.12,10,10,10000,10,0.34,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,8494,21119,0,65,10,55
31/08/2015 02:34:01,5,5,5,0,0.12,10,10,10000,10,0.35,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:34:14,5,5,5,0,0.12,10,10,10000,10,0.35,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,11922,21136,0,96,10,86
31/08/2015 02:34:17,5,5,5,0,0.13,10,10,10000,10,0.2,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:34:20,5,5,5,0,0.13,10,10,10000,10,0.2,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,2328,21158,0,10,10
31/08/2015 02:34:24,5,5,5,0,0.13,10,10,10000,10,0.21,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:34:28,5,5,5,0,0.13,10,10,10000,10,0.21,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,2788,21133,0,10,10
31/08/2015 02:34:31,5,5,5,0,0.13,10,10,10000,10,0.22,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:34:35,5,5,5,0,0.13,10,10,10000,10,0.22,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,2726,21159,0,10,10
31/08/2015 02:34:38,5,5,5,0,0.13,10,10,10000,10,0.23,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:34:42,5,5,5,0,0.13,10,10,10000,10,0.23,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,2788,21128,0,10,10
31/08/2015 02:34:45,5,5,5,0,0.13,10,10,10000,10,0.24,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:34:49,5,5,5,0,0.13,10,10,10000,10,0.24,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,2898,21132,0,10,10
31/08/2015 02:34:52,5,5,5,0,0.13,10,10,10000,10,0.25,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:34:56,5,5,5,0,0.13,10,10,10000,10,0.25,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,3024,21129,0,10,10
